794.000	29278.000
794.016	28652.000
794.031	27386.000
794.047	25994.000
794.063	24966.000
794.079	25036.000
794.094	24734.000
794.110	24728.000
794.126	24324.000
794.142	24996.000
794.157	24660.000
794.173	24990.000
794.189	25268.000
794.204	26296.000
794.220	27212.000
794.236	27634.000
794.252	27840.000
794.267	28148.000
794.283	26710.000
794.299	25886.000
794.314	25174.000
794.330	24432.000
794.346	23766.000
794.362	23542.000
794.377	23576.000
794.393	23440.000
794.409	23588.000
794.424	23514.000
794.440	24458.000
794.456	24820.000
794.472	25682.000
794.487	25930.000
794.503	27056.000
794.519	26746.000
794.534	26526.000
794.550	25544.000
794.566	24322.000
794.581	23664.000
794.597	22948.000
794.613	22840.000
794.629	22740.000
794.644	22736.000
794.660	22514.000
794.676	22750.000
794.691	22852.000
794.707	23472.000
794.723	24202.000
794.738	25090.000
794.754	25684.000
794.770	25794.000
794.785	25498.000
794.801	24964.000
794.817	24408.000
794.832	23122.000
794.848	22546.000
794.864	21958.000
794.880	21850.000
794.895	21092.000
794.911	21614.000
794.927	21580.000
794.942	21732.000
794.958	22422.000
794.974	22928.000
794.989	23342.000
795.005	24346.000
795.021	24546.000
795.036	24748.000
795.052	24104.000
795.068	23632.000
795.083	22768.000
795.099	21972.000
795.115	21346.000
795.130	21190.000
795.146	21280.000
795.162	20870.000
795.177	21114.000
795.193	20916.000
795.209	21254.000
795.224	21434.000
795.240	21958.000
795.256	22674.000
795.271	22988.000
795.287	23268.000
795.303	23148.000
795.318	22902.000
795.334	22076.000
795.350	21442.000
795.365	20702.000
795.381	20444.000
795.396	20314.000
795.412	19924.000
795.428	20058.000
795.443	20268.000
795.459	20202.000
795.475	20612.000
795.490	20478.000
795.506	21174.000
795.522	21574.000
795.537	22210.000
795.553	22296.000
795.569	22326.000
795.584	22084.000
795.600	21076.000
795.615	20890.000
795.631	19952.000
795.647	19512.000
795.662	19466.000
795.678	19314.000
795.694	19440.000
795.709	19162.000
795.725	19926.000
795.741	19666.000
795.756	20004.000
795.772	20086.000
795.787	20522.000
795.803	21202.000
795.819	21488.000
795.834	21228.000
795.850	20828.000
795.866	20608.000
795.881	19898.000
795.897	19340.000
795.912	18916.000
795.928	18910.000
795.944	18526.000
795.959	18708.000
795.975	18398.000
795.990	18670.000
796.006	18824.000
796.022	19044.000
796.037	19178.000
796.053	19854.000
796.068	20518.000
796.084	20602.000
796.100	20628.000
796.115	20306.000
796.131	19686.000
796.147	19060.000
796.162	18602.000
796.178	18424.000
796.193	18076.000
796.209	18092.000
796.225	17750.000
796.240	17850.000
796.256	17592.000
796.271	18044.000
796.287	18172.000
796.303	19018.000
796.318	19130.000
796.334	19586.000
796.349	19638.000
796.365	19276.000
796.380	19412.000
796.396	18770.000
796.412	18102.000
796.427	17584.000
796.443	17110.000
796.458	17084.000
796.474	17186.000
796.490	17062.000
796.505	17322.000
796.521	17426.000
796.536	17624.000
796.552	17746.000
796.567	18168.000
796.583	18818.000
796.599	18634.000
796.614	19082.000
796.630	18624.000
796.645	18278.000
796.661	17718.000
796.676	17080.000
796.692	16710.000
796.708	16576.000
796.723	16422.000
796.739	16428.000
796.754	16256.000
796.770	16632.000
796.785	16688.000
796.801	16806.000
796.817	17030.000
796.832	17574.000
796.848	17880.000
796.863	18164.000
796.879	18120.000
796.894	17848.000
796.910	17528.000
796.925	17140.000
796.941	16542.000
796.957	16026.000
796.972	15940.000
796.988	15898.000
797.003	15716.000
797.019	15644.000
797.034	15874.000
797.050	16076.000
797.065	16250.000
797.081	16438.000
797.097	16442.000
797.112	17240.000
797.128	17194.000
797.143	17244.000
797.159	17078.000
797.174	16940.000
797.190	16416.000
797.205	15802.000
797.221	15796.000
797.236	15414.000
797.252	15382.000
797.267	15160.000
797.283	15620.000
797.299	15406.000
797.314	15384.000
797.330	15626.000
797.345	15556.000
797.361	15728.000
797.376	16326.000
797.392	16388.000
797.407	16566.000
797.423	16362.000
797.438	15922.000
797.454	15438.000
797.469	15264.000
797.485	14870.000
797.500	14890.000
797.516	14626.000
797.531	14646.000
797.547	14596.000
797.562	14548.000
797.578	14698.000
797.594	14720.000
797.609	14898.000
797.625	15210.000
797.640	15590.000
797.656	15716.000
797.671	15720.000
797.687	15872.000
797.702	15624.000
797.718	15366.000
797.733	14642.000
797.749	14502.000
797.764	14096.000
797.780	14012.000
797.795	14012.000
797.811	13966.000
797.826	13952.000
797.842	13904.000
797.857	14300.000
797.873	14304.000
797.888	14570.000
797.904	14812.000
797.919	15042.000
797.935	15094.000
797.950	15126.000
797.966	14720.000
797.981	14526.000
797.997	14202.000
798.012	13900.000
798.028	13440.000
798.043	13368.000
798.059	13446.000
798.074	13416.000
798.089	13552.000
798.105	13456.000
798.120	13748.000
798.136	13804.000
798.151	13888.000
798.167	14214.000
798.182	13908.000
798.198	14150.000
798.213	14170.000
798.229	14122.000
798.244	13852.000
798.260	13448.000
798.275	13282.000
798.291	13052.000
798.306	13118.000
798.322	12952.000
798.337	12910.000
798.353	13084.000
798.368	13010.000
798.383	13032.000
798.399	13276.000
798.414	13388.000
798.430	13518.000
798.445	13594.000
798.461	13556.000
798.476	13486.000
