794.000	30552.000
794.016	29988.000
794.031	29126.000
794.047	28186.000
794.063	26724.000
794.079	25920.000
794.094	25840.000
794.110	25406.000
794.126	25122.000
794.142	25460.000
794.157	25302.000
794.173	25412.000
794.189	25578.000
794.204	25998.000
794.220	26988.000
794.236	28028.000
794.252	28268.000
794.267	28436.000
794.283	28222.000
794.299	27330.000
794.314	26468.000
794.330	26042.000
794.346	24816.000
794.362	24460.000
794.377	24406.000
794.393	24058.000
794.409	24090.000
794.424	24308.000
794.440	24210.000
794.456	24588.000
794.472	25078.000
794.487	26438.000
794.503	26954.000
794.519	27882.000
794.534	27516.000
794.550	27186.000
794.566	26330.000
794.581	24848.000
794.597	24132.000
794.613	23720.000
794.629	23108.000
794.644	22992.000
794.660	22890.000
794.676	23244.000
794.691	23342.000
794.707	23702.000
794.723	24140.000
794.738	24750.000
794.754	25774.000
794.770	26328.000
794.785	26470.000
794.801	25914.000
794.817	25596.000
794.832	24724.000
794.848	23566.000
794.864	22868.000
794.880	22304.000
794.895	22004.000
794.911	21872.000
794.927	22096.000
794.942	22396.000
794.958	22562.000
794.974	22776.000
794.989	23350.000
795.005	24280.000
795.021	25008.000
795.036	24696.000
795.052	25104.000
795.068	24770.000
795.083	24084.000
795.099	23314.000
795.115	22632.000
795.130	22162.000
795.146	21688.000
795.162	21340.000
795.177	21318.000
795.193	21308.000
795.209	21386.000
795.224	22000.000
795.240	21986.000
795.256	22066.000
795.271	22948.000
795.287	23376.000
795.303	23572.000
795.318	23548.000
795.334	23410.000
795.350	22824.000
795.365	22106.000
795.381	21698.000
795.396	21202.000
795.412	21048.000
795.428	20776.000
795.443	20602.000
795.459	20692.000
795.475	20900.000
795.490	20906.000
795.506	21136.000
795.522	21504.000
795.537	22084.000
795.553	22416.000
795.569	22594.000
795.584	22644.000
795.600	22192.000
795.615	21726.000
795.631	20970.000
795.647	20562.000
795.662	20350.000
795.678	20082.000
795.694	20044.000
795.709	19846.000
795.725	19844.000
795.741	19932.000
795.756	20098.000
795.772	20128.000
