794.000	17068.000
794.016	17965.000
794.031	18186.000
794.047	17682.000
794.063	16500.000
794.079	14550.000
794.094	12705.000
794.110	11520.000
794.126	10815.000
794.142	10444.000
794.157	10370.000
794.173	10445.000
794.189	10606.000
794.204	11009.000
794.220	11718.000
794.236	13033.000
794.252	14756.000
794.267	16317.000
794.283	16966.000
794.299	16863.000
794.314	16179.000
794.330	14900.000
794.346	13040.000
794.362	11433.000
794.377	10635.000
794.393	10037.000
794.409	9845.000
794.424	9753.000
794.440	9856.000
794.456	10186.000
794.472	10690.000
794.487	11572.000
794.503	12804.000
794.519	14456.000
794.534	15604.000
794.550	15898.000
794.566	15714.000
794.581	14857.000
794.597	13382.000
794.613	11818.000
794.629	10574.000
794.644	9788.000
794.660	9401.000
794.676	9308.000
794.691	9238.000
794.707	9427.000
794.723	9742.000
794.738	10316.000
794.754	11257.000
794.770	12514.000
794.785	14032.000
794.801	14837.000
794.817	14983.000
794.832	14511.000
794.848	13602.000
794.864	12188.000
794.880	10814.000
794.895	9790.000
794.911	9122.000
794.927	8848.000
794.942	8766.000
794.958	8849.000
794.974	9061.000
794.989	9326.000
795.005	9979.000
795.021	10822.000
795.036	11945.000
795.052	13213.000
795.068	13740.000
795.083	13776.000
795.099	13323.000
795.115	12316.000
795.130	11030.000
795.146	9955.000
795.162	9147.000
795.177	8563.000
795.193	8474.000
795.209	8446.000
795.224	8621.000
795.240	8714.000
795.256	8951.000
795.271	9530.000
795.287	10445.000
795.303	11513.000
795.318	12404.000
795.334	12739.000
795.350	12675.000
795.365	12212.000
795.381	11248.000
795.396	10167.000
795.412	9188.000
795.428	8512.000
795.443	8206.000
795.459	8093.000
795.475	7989.000
795.490	8131.000
795.506	8316.000
795.522	8627.000
795.537	9155.000
795.553	9968.000
795.569	11005.000
795.584	11797.000
795.600	12004.000
795.615	11860.000
795.631	11398.000
795.647	10511.000
795.662	9426.000
795.678	8590.000
795.694	8008.000
795.709	7731.000
795.725	7625.000
795.741	7611.000
795.756	7694.000
795.772	7884.000
795.787	8216.000
795.803	8770.000
795.819	9570.000
795.834	10419.000
795.850	11059.000
795.866	11297.000
795.881	11118.000
795.897	10604.000
795.912	9802.000
795.928	8835.000
795.944	8086.000
795.959	7571.000
795.975	7308.000
795.990	7240.000
796.006	7250.000
796.022	7313.000
796.037	7455.000
796.053	7856.000
796.068	8331.000
796.084	9146.000
796.100	9934.000
796.115	10481.000
796.131	10668.000
796.147	10390.000
796.162	9898.000
796.178	9100.000
796.193	8253.000
796.209	7619.000
796.225	7122.000
796.240	7002.000
796.256	6903.000
796.271	6926.000
796.287	7061.000
796.303	7290.000
796.318	7538.000
796.334	8081.000
796.349	8704.000
796.365	9295.000
796.380	9854.000
796.396	9916.000
796.412	9624.000
796.427	9172.000
796.443	8455.000
796.458	7694.000
796.474	7130.000
796.490	6809.000
796.505	6613.000
796.521	6555.000
796.536	6646.000
796.552	6736.000
796.567	6970.000
796.583	7235.000
796.599	7641.000
796.614	8231.000
796.630	8822.000
796.645	9270.000
796.661	9230.000
796.676	9036.000
796.692	8582.000
796.708	7875.000
796.723	7266.000
796.739	6696.000
796.754	6448.000
796.770	6328.000
796.785	6278.000
796.801	6327.000
796.817	6390.000
796.832	6568.000
796.848	6798.000
796.863	7158.000
796.879	7704.000
796.894	8242.000
796.910	8597.000
796.925	8651.000
796.941	8456.000
796.957	8088.000
796.972	7545.000
796.988	6985.000
797.003	6496.000
797.019	6184.000
797.034	6034.000
797.050	6014.000
797.065	6022.000
797.081	6065.000
797.097	6189.000
797.112	6383.000
797.128	6836.000
797.143	7304.000
797.159	7757.000
797.174	8062.000
797.190	8214.000
797.205	8012.000
797.221	7616.000
797.236	7183.000
797.252	6557.000
797.267	6134.000
797.283	5857.000
797.299	5772.000
797.314	5696.000
797.330	5682.000
797.345	5826.000
797.361	5914.000
797.376	6144.000
797.392	6472.000
797.407	6880.000
797.423	7435.000
797.438	7679.000
797.454	7763.000
797.469	7559.000
797.485	7292.000
797.500	6779.000
797.516	6223.000
797.531	5794.000
797.547	5524.000
797.562	5464.000
797.578	5424.000
797.594	5450.000
797.609	5569.000
797.625	5678.000
797.640	5842.000
797.656	6117.000
797.671	6545.000
797.687	6999.000
797.702	7262.000
797.718	7312.000
797.733	7163.000
797.749	6943.000
797.764	6426.000
797.780	5948.000
797.795	5604.000
797.811	5347.000
797.826	5223.000
797.842	5190.000
797.857	5211.000
797.873	5246.000
797.888	5305.000
797.904	5532.000
797.919	5776.000
797.935	6106.000
797.950	6474.000
797.966	6800.000
797.981	6841.000
797.997	6811.000
798.012	6500.000
798.028	6138.000
798.043	5680.000
798.059	5378.000
798.074	5190.000
798.089	5002.000
798.105	5011.000
798.120	5076.000
798.136	5067.000
798.151	5170.000
798.167	5238.000
798.182	5445.000
798.198	5736.000
798.213	6011.000
798.229	6288.000
798.244	6374.000
798.260	6367.000
798.275	6172.000
798.291	5913.000
798.306	5502.000
798.322	5158.000
798.337	4956.000
798.353	4836.000
798.368	4818.000
798.383	4793.000
798.399	4872.000
798.414	4877.000
798.430	4998.000
798.445	5063.000
798.461	5335.000
798.476	5678.000
798.492	5930.000
798.507	6142.000
798.523	6134.000
798.538	5912.000
798.554	5670.000
798.569	5344.000
798.584	4963.000
798.600	4754.000
798.615	4665.000
798.631	4608.000
798.646	4574.000
798.662	4550.000
798.677	4624.000
798.693	4677.000
798.708	4846.000
798.724	5080.000
798.739	5302.000
798.754	5599.000
798.770	5761.000
798.785	5840.000
798.801	5739.000
798.816	5538.000
798.832	5212.000
798.847	4896.000
798.862	4639.000
798.878	4514.000
798.893	4360.000
798.909	4362.000
798.924	4350.000
798.940	4390.000
798.955	4449.000
798.970	4582.000
798.986	4836.000
799.001	5067.000
799.017	5312.000
799.032	5526.000
799.048	5572.000
799.063	5485.000
799.078	5291.000
799.094	5006.000
799.109	4773.000
799.125	4441.000
799.140	4323.000
799.156	4194.000
799.171	4181.000
799.186	4210.000
799.202	4242.000
799.217	4319.000
799.233	4438.000
799.248	4518.000
799.263	4764.000
799.279	5057.000
799.294	5220.000
799.310	5308.000
799.325	5258.000
799.341	5124.000
799.356	4831.000
799.371	4561.000
799.387	4313.000
799.402	4189.000
799.418	4132.000
799.433	4012.000
799.448	4038.000
799.464	4071.000
799.479	4136.000
799.495	4163.000
799.510	4356.000
799.525	4478.000
799.541	4676.000
799.556	4899.000
799.571	5005.000
799.587	4974.000
799.602	4880.000
799.618	4720.000
799.633	4466.000
799.648	4217.000
799.664	4044.000
799.679	3916.000
799.695	3872.000
799.710	3849.000
799.725	3872.000
799.741	3914.000
799.756	3962.000
799.771	4052.000
799.787	4149.000
799.802	4308.000
799.818	4558.000
799.833	4674.000
799.848	4732.000
799.864	4721.000
799.879	4573.000
799.894	4352.000
799.910	4113.000
799.925	3938.000
799.941	3817.000
799.956	3755.000
799.971	3695.000
799.987	3684.000
800.002	3662.000
800.017	3711.000
800.033	3744.000
800.048	3829.000
800.063	4023.000
800.079	4191.000
800.094	4320.000
800.110	4451.000
800.125	4452.000
800.140	4350.000
800.156	4229.000
800.171	3984.000
800.186	3831.000
800.202	3693.000
800.217	3568.000
800.232	3495.000
800.248	3496.000
800.263	3511.000
800.278	3560.000
800.294	3552.000
800.309	3648.000
800.324	3767.000
800.340	3894.000
800.355	4108.000
800.370	4223.000
800.386	4268.000
800.401	4219.000
800.417	4078.000
800.432	3878.000
800.447	3700.000
800.463	3519.000
800.478	3444.000
800.493	3318.000
800.509	3268.000
800.524	3254.000
800.539	3295.000
800.555	3354.000
800.570	3423.000
800.585	3541.000
800.600	3639.000
800.616	3860.000
800.631	3991.000
800.646	4037.000
800.662	4040.000
800.677	3962.000
800.692	3778.000
800.708	3524.000
800.723	3378.000
800.738	3192.000
800.754	3172.000
800.769	3134.000
800.784	3113.000
800.800	3143.000
800.815	3159.000
800.830	3232.000
800.846	3295.000
800.861	3430.000
800.876	3579.000
800.891	3701.000
800.907	3854.000
800.922	3810.000
800.937	3801.000
800.953	3636.000
800.968	3482.000
800.983	3284.000
800.999	3160.000
801.014	3048.000
801.029	2990.000
801.045	2972.000
801.060	2995.000
801.075	3064.000
801.090	3023.000
801.106	3114.000
801.121	3209.000
801.136	3310.000
801.152	3441.000
801.167	3528.000
801.182	3647.000
801.197	3586.000
801.213	3544.000
801.228	3357.000
801.243	3190.000
801.259	3033.000
801.274	2953.000
801.289	2915.000
801.304	2898.000
801.320	2886.000
801.335	2891.000
801.350	2944.000
801.366	2936.000
801.381	2987.000
801.396	3100.000
801.411	3212.000
801.427	3320.000
801.442	3416.000
801.457	3482.000
801.472	3447.000
801.488	3344.000
801.503	3202.000
801.518	3018.000
801.534	2896.000
801.549	2816.000
801.564	2757.000
801.579	2757.000
801.595	2754.000
801.610	2726.000
801.625	2810.000
801.640	2821.000
801.656	2900.000
801.671	2984.000
801.686	3149.000
801.701	3221.000
801.717	3328.000
801.732	3330.000
801.747	3294.000
801.762	3165.000
801.778	3000.000
801.793	2860.000
801.808	2764.000
801.823	2677.000
801.839	2609.000
801.854	2598.000
801.869	2651.000
801.884	2623.000
801.900	2676.000
801.915	2706.000
801.930	2799.000
801.945	2896.000
801.961	3078.000
801.976	3170.000
801.991	3167.000
802.006	3143.000
802.022	3080.000
802.037	2980.000
802.052	2804.000
802.067	2670.000
802.082	2586.000
802.098	2525.000
802.113	2530.000
802.128	2510.000
802.143	2522.000
802.159	2554.000
802.174	2580.000
802.189	2610.000
802.204	2726.000
802.220	2859.000
802.235	2920.000
802.250	3030.000
802.265	3009.000
802.280	2981.000
802.296	2842.000
802.311	2758.000
802.326	2644.000
802.341	2500.000
802.356	2445.000
802.372	2388.000
802.387	2416.000
802.402	2397.000
802.417	2454.000
802.433	2477.000
802.448	2523.000
802.463	2604.000
802.478	2706.000
802.493	2734.000
802.509	2836.000
802.524	2880.000
802.539	2891.000
802.554	2802.000
802.569	2727.000
802.585	2602.000
802.600	2458.000
802.615	2366.000
802.630	2325.000
802.645	2344.000
802.661	2358.000
802.676	2385.000
802.691	2324.000
802.706	2378.000
802.721	2432.000
802.736	2556.000
802.752	2622.000
802.767	2694.000
802.782	2740.000
802.797	2822.000
802.812	2761.000
802.828	2668.000
802.843	2608.000
802.858	2463.000
802.873	2379.000
802.888	2320.000
802.903	2285.000
802.919	2242.000
802.934	2271.000
802.949	2314.000
802.964	2308.000
802.979	2278.000
802.995	2350.000
803.010	2420.000
803.025	2501.000
803.040	2562.000
803.055	2648.000
803.070	2630.000
803.086	2688.000
803.101	2594.000
803.116	2474.000
803.131	2376.000
803.146	2320.000
803.161	2223.000
803.177	2207.000
803.192	2162.000
803.207	2182.000
803.222	2218.000
803.237	2216.000
803.252	2236.000
803.267	2304.000
803.283	2343.000
803.298	2425.000
803.313	2506.000
803.328	2534.000
803.343	2563.000
803.358	2510.000
803.374	2490.000
803.389	2367.000
803.404	2292.000
803.419	2198.000
803.434	2128.000
803.449	2116.000
803.464	2146.000
803.480	2124.000
803.495	2134.000
803.510	2176.000
803.525	2206.000
803.540	2222.000
803.555	2287.000
803.570	2339.000
803.585	2427.000
803.601	2488.000
803.616	2477.000
803.631	2460.000
803.646	2341.000
803.661	2252.000
803.676	2141.000
803.691	2078.000
803.706	2046.000
803.722	2022.000
803.737	2023.000
803.752	2034.000
803.767	2021.000
803.782	2057.000
803.797	2092.000
803.812	2138.000
803.827	2182.000
803.843	2256.000
803.858	2332.000
803.873	2346.000
803.888	2315.000
803.903	2295.000
803.918	2224.000
803.933	2121.000
803.948	2033.000
803.963	1956.000
803.979	1928.000
803.994	1948.000
804.009	1925.000
804.024	1934.000
804.039	1973.000
804.054	2018.000
804.069	2023.000
804.084	2044.000
804.099	2061.000
804.115	2135.000
804.130	2198.000
804.145	2215.000
804.160	2212.000
804.175	2161.000
804.190	2113.000
804.205	1980.000
804.220	1938.000
804.235	1918.000
804.250	1855.000
804.265	1842.000
804.281	1857.000
804.296	1862.000
804.311	1888.000
804.326	1901.000
804.341	1879.000
804.356	1965.000
804.371	1982.000
804.386	2023.000
804.401	2090.000
804.416	2091.000
804.431	2092.000
804.446	2039.000
804.461	1966.000
804.477	1901.000
804.492	1835.000
804.507	1780.000
804.522	1752.000
804.537	1780.000
804.552	1749.000
804.567	1768.000
804.582	1784.000
804.597	1778.000
804.612	1798.000
804.627	1871.000
804.642	1865.000
804.657	1936.000
804.672	1990.000
804.688	2022.000
804.703	2015.000
804.718	1965.000
804.733	1921.000
804.748	1811.000
804.763	1766.000
804.778	1697.000
804.793	1672.000
804.808	1663.000
804.823	1654.000
804.838	1694.000
804.853	1679.000
804.868	1706.000
804.883	1736.000
804.898	1766.000
804.913	1807.000
804.928	1845.000
804.943	1911.000
804.958	1933.000
804.973	1944.000
804.989	1864.000
805.004	1817.000
805.019	1740.000
805.034	1682.000
805.049	1634.000
805.064	1634.000
805.079	1611.000
805.094	1608.000
805.109	1622.000
805.124	1634.000
805.139	1638.000
805.154	1660.000
805.169	1683.000
805.184	1719.000
805.199	1789.000
805.214	1783.000
805.229	1832.000
805.244	1816.000
805.259	1818.000
805.274	1750.000
805.289	1686.000
805.304	1610.000
805.319	1570.000
805.334	1556.000
805.349	1560.000
805.364	1526.000
805.379	1532.000
805.394	1586.000
805.409	1584.000
805.424	1609.000
805.439	1673.000
805.454	1660.000
805.469	1679.000
805.484	1739.000
805.499	1754.000
805.514	1746.000
805.529	1697.000
805.544	1657.000
805.559	1610.000
805.574	1548.000
805.589	1537.000
805.604	1490.000
805.619	1498.000
805.634	1505.000
805.649	1522.000
805.664	1513.000
805.679	1531.000
805.694	1550.000
805.709	1568.000
805.724	1591.000
805.739	1634.000
805.754	1629.000
805.769	1678.000
805.784	1684.000
805.799	1662.000
805.814	1623.000
805.829	1588.000
805.844	1530.000
805.859	1464.000
805.874	1477.000
805.889	1435.000
805.904	1430.000
805.919	1448.000
805.934	1449.000
805.949	1434.000
805.964	1458.000
805.979	1479.000
805.994	1524.000
806.009	1544.000
806.024	1581.000
806.039	1626.000
806.054	1658.000
806.069	1626.000
806.084	1574.000
806.099	1576.000
806.114	1479.000
806.129	1464.000
806.144	1415.000
806.159	1402.000
806.174	1388.000
806.188	1404.000
806.203	1382.000
806.218	1424.000
806.233	1424.000
806.248	1441.000
806.263	1452.000
806.278	1514.000
806.293	1522.000
806.308	1568.000
806.323	1556.000
806.338	1577.000
806.353	1551.000
806.368	1501.000
806.383	1462.000
806.398	1428.000
806.413	1370.000
806.428	1356.000
806.443	1378.000
806.458	1367.000
806.473	1394.000
806.487	1386.000
806.502	1384.000
806.517	1422.000
806.532	1438.000
806.547	1486.000
806.562	1523.000
806.577	1595.000
806.592	1594.000
806.607	1594.000
806.622	1578.000
806.637	1520.000
806.652	1457.000
806.667	1422.000
806.682	1358.000
806.697	1370.000
806.711	1362.000
806.726	1370.000
806.741	1390.000
806.756	1414.000
806.771	1410.000
806.786	1416.000
806.801	1495.000
806.816	1513.000
806.831	1542.000
806.846	1606.000
806.861	1610.000
806.876	1612.000
806.890	1624.000
806.905	1558.000
806.920	1506.000
806.935	1482.000
806.950	1448.000
